      HaloID      x[Mpc/h]     y[MPc/h]     z[MPc/h] m500c[Msol]    Avail[0/1]  Files_1 Files_2 Files_3 Files_4
         507      2264.57      2657.51      309.786  7.38033e+14       0         276
         508      1292.70      2333.39      2296.92  8.77939e+14       0        4959
         509      1974.34      2101.58      666.528  7.75901e+14       0        3852
         510      2142.63      389.736      1247.89  8.20494e+14       0        5375
         511      133.090      446.053      2091.55  5.19715e+14       0        4566
         512      88.5697      957.876      142.038  1.00580e+15       0        4507
         513      51.5218      1102.77      1190.90  9.31850e+14       0        2404
         514      1448.71      1050.23      67.5713  8.84141e+14       0        2730
         515      2556.39      942.002      5.64184  7.85612e+14       0        2902
         516      1057.38      1815.06      428.914  9.20824e+14       0        2752
         517      1100.48      1944.77      1927.82  8.91465e+14       0        1040
         518      399.037      1443.83      178.435  1.16398e+15       0        5139
         521      2360.74      660.694      2084.19  9.26009e+14       0        4584
         522      2247.52      2473.42      2108.76  9.05181e+14       0        1801
         523      1577.01      2520.78      2467.07  8.12237e+14       0        3583        4192
         524      320.160      484.977      2290.15  8.15993e+14       0         552
         525      2641.25      612.024      2443.27  8.51684e+14       0        5125
         526      1359.56      2549.18      911.478  5.37863e+14       0        4745
         527      1652.87      2513.50      2038.35  6.42041e+14       0        4067
         528      529.208      759.733      2183.12  9.87072e+14       0        1618        3979
         529      2410.95      1352.43      2363.74  8.29704e+14       0        2322
         530      2571.46      320.890      633.898  7.14131e+14       0        4457
         533      966.717      373.573      2530.79  9.56648e+14       0        2124        5073
         534      1876.35      582.299      1357.23  8.20125e+14       0         776
         535      1954.40      2342.59      684.910  9.04674e+14       0        5916
         537      22.8980      575.337      1019.52  6.51410e+14       0        3234
         538      1148.94      586.002      1662.84  9.01209e+14       0        3706        5284
         539      1662.00      615.566      2302.54  6.64255e+14       0        1234
         541      2224.18      965.460      2482.73  1.05939e+15       0        3145
         542      2075.30      2200.20      1849.88  6.46155e+14       0          47        5311
         543      1571.77      189.329      918.543  8.54920e+14       0        4521
         544      1644.93      2546.72      2256.18  9.37969e+14       0         681
         545      1660.57      2237.16      1459.32  7.14265e+14       0        3438
         546      589.021      2196.34      632.609  7.17767e+14       0         218        4432
         547      759.063      1061.54      1314.45  1.02441e+15       0         249
         548      357.940      719.470      715.635  7.43169e+14       0        5853
         549      236.992      1096.14      421.010  5.05528e+14       0        3201
         550      150.614      831.323      1234.75  5.44300e+14       0        3405
         551      854.417      2292.95      1515.14  7.84014e+14       0        1787
         552      474.060      1092.82      1423.41  8.55472e+14       0        1999
         553      917.082      1762.57      1915.70  6.01202e+14       0         471        1184
         554      931.551      929.648      2178.78  1.00223e+15       0        5505
         555      115.180      2540.87      2524.96  8.00877e+14       0         286
         556      623.620      939.716      1148.86  9.48593e+14       0        2030
         557      862.870      2532.93      2387.16  5.34364e+14       0        2418
         558      2013.03      2615.80      748.706  9.11962e+14       0        2343
         559      127.237      1584.11      182.868  8.50409e+14       0        1203
         562      856.549      858.337      2253.77  1.01313e+15       0        1884
         563      2141.08      968.993      1475.57  7.80270e+14       0         429
         565      2621.62      881.061      1170.55  5.95740e+14       0        1278
         566      2637.92      1603.38      2627.37  8.10284e+14       0        3049
         567      781.522      1067.60      1891.76  7.18238e+14       0        4667
         568      487.017      400.822      1388.57  8.33008e+14       0         174
         569      1678.66      1566.85      2665.51  9.22618e+14       0        2850        4644
         570      2267.42      921.973      814.566  9.14307e+14       0         440         657        3181        4886
         572      1556.19      460.049      1057.87  6.64576e+14       0        5451
         573      1035.16      1084.67      2586.55  7.47943e+14       0         707
         574      1889.57      2513.96      995.163  8.58593e+14       0         906
         576      1919.59      1541.23      130.649  6.87635e+14       0        6121
         578      1043.64      158.795      1137.53  8.18099e+14       0          43
         579      1648.17      917.096      769.802  8.14377e+14       0        3273
